DEBUTVALID;CODE_TIPS;NOM_COURT;TARIF;NAT_PREST;Famille
27/05/2013;3161689;ENDOPROTHESE CAROTIDIENNE, ABBOTT, XACT;850;PII;
07/06/2006;3162217;IMPLANT D'EMBOLISATION ARTERIELLE A DETACHEMENT ELECTRIQUE DE DIAMETRE CONSTANT;629,31;PII;
01/09/2015;3162223;OSTEOSYNTHESE, VIS D'INTERFERENCE, NON RESORBABLE, LIGAMENTOSPLASTIE;91,8;PII;
28/09/2010;3162298;UROGENITAL, AMS, BALLON DE REGULATION DE PRESSION, AMS 800;1037,6;PII;
08/09/2003;3162460;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, F. HOSPITALIERES, EUROCER;213,43;PII;
06/06/2013;3162482;MICRO-SPIRES, TRUFILL DCS & DCS ORBIT, FORME COMPLEXE, CODMAN;717,12;PII;
23/04/2015;3162973;ENDOPROT CORO, STENT LIB. ZOTAROLIMUS, MEDTRONIC, ENDEAVOR SPRINT RX,DIAM 2,25MM;875;PII;
27/07/2015;3163004;RACHIS, PROTHESE DISQUE LOMBAIRE, MEDTRONIC, MAVERICK, PLATEAU SUPERIEUR;1050;PII;
01/09/2015;3163300;HANCHE, COTYLE STANDARD, MONOBLOC, CERAMIQUE MASSIVE, CIMENTE;523,93;PII;
01/09/2015;3163317;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE, CONSTRUCTION TOTALE DE LA MANDIBULE;640,29;PII;
01/07/2013;3163346;STENT INTRACRANIEN AUTO-EXPANSIBLE, CODMAN, ENTERPRISE;2755;PII;
11/05/2015;3163369;IMPLANT D'EMBOLISATION LIQUIDE, COVIDIEN, ONYX 34 OU ONYX LES 34.;612;PII;
01/09/2015;3163487;HANCHE, TIGE DE REPRISE, COL INCLUS, DROITE, MONOBLOC, CIMENTEE OU NON;606,34;PII;
21/05/2005;3163599;UROGENITAL,IMPLANT PENIEN SEMI-RIGIDE,INTEGRANT 1 STRUCTURE INTERNE EN SILICONE;1182,7;PII;
02/03/2015;3163607;ENDOPROTHESE ARTERIELLE PERIPHERIQUE AUTO-EXPANSIBLE, ABBOTT, XPERT PRO;800;PII;
23/03/2015;3163636;ENDOPROTHESE AORTIQUE, VASCUTEK, ANACONDA, EXTENSION;1003,03;PII;
01/09/2015;3163659;ACCESSOIRE POUR IMPLANT ARTICULAIRE, CIMENT AVEC ANTIBIOTIQUE (UNE DOSE);50,38;PII;
01/09/2015;3163671;DOIGT, IMPLANT BIPOLAIRE (PROTHESE TOTALE), NON METALLIQUE;253,98;PII;
21/05/2005;3164140;IMPLANT OSSEUX, GEOMETRIQUE, > 5 CM3 ET < OU = 15 CM3;167,69;PII;
05/08/2015;3164222;ENDOPROTHESE AORTIQUE, W. L. GORE ET ASSOCIES, EXCLUDER, EXTENSION AORTIQUE.;1003,03;PII;
01/10/2014;3164392;ENDOPROT.CORONAIRE,STENT LIB.EVEROLIMUS,BOSTON,PROMUS ELEMENT PLUS, DIAM 4,00 MM;875;PII;
01/10/2014;3164529;ENDOPROTHESE CORONAIRE, STENT LIB. PACLITAXEL,BOSTON, TAXUS LIB.LONG,DIAM 4,00MM;875;PII;
01/06/2015;3164601;ENDOPROTHESE POUR EMBOLISATION, COVIDIEN, PIPELINE, DIAM 4,50.;9414,82;PII;
01/10/2014;3164618;ENDOPROT CORONAIRE,STENT A LIB. DE PACLITAXEL,BOSTON, TAXUS LIB, DIAM 2,25MM;875;PII;
25/12/2014;3164624;ENDOPROT CORONAIRE, STENT LIB D'EVEROLIMUS,ABBOTT,XIENCE XPEDITION,DIAM 2,5 MM;875;PII;
01/06/2015;3164802;ENDOPROTHESE POUR EMBOLISATION, COVIDIEN, PIPELINE, DIAM 4,25.;9414,82;PII;
01/10/2014;3164825;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, BIOTRONIK, ORSIRO, DIAM 4,00MM;875;PII;
01/09/2015;3164890;POIGNET, IMPLANT, CARPIEN TRAPEZIEN, NON METALLIQUE;194,22;PII;
11/08/2014;3164937;IMPLANT OSSEUX SUR MESURE, RECONSTRUCTION VOUTE CRANIENNE, CODMAN, CUSTOMBONE.;8000;PII;
01/10/2014;3165026;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX FLEX, 2,50 MM;875;PII;
25/12/2014;3165173;ENDOPROT CORONAIRE, STENT LIB EVEROLIMUS,ABBOTT,XIENCE XPEDITION,DIAM 4,0 MM;875;PII;
08/09/2010;3165210;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, CHARNIERE ROTATOIRE PE;2426,5;PII;
03/06/2015;3165345;ENDOPROTHESE AORTIQUE THO, COOK, ZENITH ALPHA, SYST MOD, CORPS PROXI DEG.;5268;PII;
01/09/2015;3165517;HANCHE, TIGE STANDARD, COL INCLUS, DROITE, MODULAIRE NON CIMENTEE;808,42;PII;
25/12/2014;3165670;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, ABBOTT, XIENCE PRIME, DIAM 4,00MM;875;PII;
01/10/2014;3165799;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX FLEX, 4,00 MM;875;PII;
23/04/2015;3166014;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, TERUMO, NOBORI, DIAM 3,50 MM;875;PII;
01/10/2014;3166764;ENDOPROTHESE CORONAIRE, STENT LIB. PACLITAXEL, BOSTON, TAXUS ELEM, DIAM 3,00 MM;875;PII;
27/07/2005;3166801;IMPLANT OSSEUX, POUDRE, > 15CM3, CERAVER, CERAPLAST CMT PRISE RAPIDE;221,05;PII;
08/09/2003;3167031;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, SBM, SYNATITE;243,92;PII;
01/09/2015;3167309;HANCHE, COTYLE DE RECONSTRUCTION, MODULAIRE, METAL-BACK, SANS INSERT, CIMENTE;851,4;PII;
01/10/2014;3167700;ENDOPROTHESE CORONAIRE, STENT LIB. PACLITAXEL,BOSTON, TAXUS ELEM,DIAM 4,5MM;875;PII;
01/10/2014;3168036;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX, DIAM 3,00 MM;875;PII;
01/09/2015;3168042;HANCHE, COTYLE DE RECONSTRUCTION, MODULAIRE, METAL-BACK, SANS INSERT NON CIMENTE;982,38;PII;
01/10/2014;3168190;ENDOPROTHESE CORONAIRE,STENT A LIB. DE PACLITAXEL,BOSTON, TAXUS LIB, DIAM 3,5MM;875;PII;
08/09/2010;3168266;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, CABLE REINSERTION;89,68;PII;
01/09/2014;3168272;ENDOPROTHESE AORTIQUE, ENDOLOGIX, POWERLINK, AFX, EXTENSION ILIAQUE;1003,03;PII;
01/10/2014;3168289;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS,BOSTON,PROMUS PREMIER, DIAM 3,50 MM;875;PII;
01/10/2014;3168384;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, BIOTRONIK, ORSIRO, DIAM 3,00MM;875;PII;
01/09/2015;3168639;HANCHE, INSERT EN ALLIAGE METALLIQUE, DEPUY, PINNACLE ULTAMET;356,49;PII;
08/09/2003;3168830;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, F.HOSPITALIERES, EUROCER;152,45;PII;
08/09/2003;3169001;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, INTERPORE, BONEPLAST;152,45;PII;
23/04/2015;3169188;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, TERUMO, NOBORI, DIAM 2,25 MM;875;PII;
08/09/2003;3169283;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, SBM, PHYSIO 6;213,43;PII;
08/09/2003;3169863;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, BIOMALANTE, TRIOSITE;213,43;PII;
28/11/2005;3170487;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, M.I.L, CERAMIL;213,43;PII;
08/09/2003;3170671;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, TEKNIMED, BCP;152,45;PII;
04/03/2013;3170725;ENDOPROTHESE AORTIQUE THO., COOK, ZENITH TX2 PROFORM, EXTENSION PROXIMALE;4500;PII;
01/10/2014;3170783;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX FLEX, 3,00 MM;875;PII;
08/09/2003;3170790;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, BIOMALANTE, TRIOSITE;221,05;PII;
01/09/2015;3170895;HANCHE, INSERT EN ALLIAGE METALLIQUE, MATHYS, EXPANSYS METAMYS;356,49;PII;
08/09/2003;3170984;LIGAMENT ARTICULAIRE ARTIFICIEL, SEM SA, EPAULE;503,08;PII;
01/09/2015;3171110;GENOU, IMPLANT D'ARTHRODESE;1440,64;PII;
01/09/2015;3171400;IMPLANT CRANIO-MAXILLO-FACIAL,VIS MICRO, MINI/MAXI, AILETTES DE FILETAGE LARGES;33,3;PII;
04/04/2013;3171593;STENT INTRACRANIEN AUTO-EXPANSIBLE, BALT, LEO+ SUR MESURE;2755;PII;
01/10/2014;3171950;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS,BOSTON,PROMUS PREMIER, DIAM 2,25 MM.;875;PII;
08/09/2003;3172032;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, F. HOSPI., EUROCER;152,45;PII;
11/08/2014;3172463;ENDOPROTHESE CAROTIDIENNE AUTO-EXPANSIBLE PRECISE PRO RX DE LA STE ETHICON SAS;850;PII;
01/09/2015;3172517;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE NASALE PREFORMEE, POUR GENIOPLASTIE;140,86;PII;
20/02/2014;3172658;PROTHESE MAXILLO-FACIALE, BIOMET, TMJ, TEMPORALE.;3007;PII;
18/12/2013;3172960;ENDOPROTHESE AORTIQUE, WL GORE ET ASSOCIES, EXCLUDER, JAMBAGE;1264,69;PII;
08/09/2003;3173089;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, ARTHREX, HATRIC;152,45;PII;
08/09/2003;3173155;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, TEKNIMED, BCP;243,92;PII;
01/10/2014;3173439;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX, DIAM 2,75 MM;875;PII;
21/08/2012;3173511;GENOU, IMPLANT MENISCAL, ANCRE RESORBABLE OU NON, SMITH & NEPHEW, ULTRA FAST FIX;230;PII;
05/07/2011;3173706;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA, IMPLANT (FIXTURE) BI300 TIOBLAST;428,33;PII;
03/06/2015;3173735;ENDOPROTHESE AORTIQUE THO, COOK, ZENITH ALPHA, SYST MOD, CORPS DISTAL.;5268;PII;
01/09/2015;3173764;GENOU, IMPLANT PATELLAIRE, POLYETHYLENE ET METAL, NON CIMENTE;331,35;PII;
08/09/2003;3174108;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, TEKNIMED, CERATITE;152,45;PII;
21/05/2005;3174580;UROGENITAL, IMPLANT PENIEN EXPANSIBLE PAR MECANISME HYDRAULIQUE;2915,59;PII;
01/09/2015;3174960;HANCHE, TIGE ANATOMIQUE, COL INCLUS, NON CIMENTEE;956,18;PII;
01/09/2015;3175131;DOIGT, IMPLANT PHALANGIEN, METALLIQUE OU MIXTE;380,97;PII;
01/10/2014;3175148;ENDOPROT.CORONAIRE, STENT LIB.ZOTAROLIMUS, MEDTRONIC, RESOLUTE INTEGRITY,2,25 MM;875;PII;
01/09/2015;3175310;HANCHE, INSERT, POLYMERE MASSIF, POLYETHYLENE, STRYKER, TRIDENT CROSSFIRE;251,94;PII;
27/05/2013;3175533;ENDOPROTHESE CAROTIDIENNE, ABBOTT, RX ACCULINK;850;PII;
05/08/2015;3175540;ENDOPROTHESE AORTIQUE, W. L. GORE ET ASSOCIES, EXCLUDER, CORPS BIFURQUE GORE C3.;3924,9;PII;
01/09/2015;3175711;GENOU, EMBASE DE REPRISE, NON CIMENTEE;1259,12;PII;
01/09/2015;3175830;OSTEOSYNTHESE, VIS D'INTERFERENCE, RESORBABLE, LIGAMENTOPLASTIE;225,96;PII;
04/03/2013;3176320;ENDOPROTHESE AORTIQUE THO., COOK, ZENITH TX2 PROFORM, SYST MOD,CORPS DIST CYLIND;5268;PII;
01/06/2015;3176350;ENDOPROTHESE POUR EMBOLISATION, COVIDIEN, PIPELINE, DIAM 4,75.;9414,82;PII;
20/10/2010;3176478;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH RENU AX1, CONVERTISSEUR;3577;PII;
25/01/2011;3177466;ENDOPROTHESE AORTIQUE THO,MEDTRONIC,VALIANT CAPTIVIA,SYST MOD,PROX FREEFLO 200MM;9668;PII;
01/10/2014;3177472;ENDOPROTHESE CORONAIRE DITE STENT, INACTIF, CID, AVANTGARDE CHRONO CARBOSTENT;520;PII;
05/01/2015;3177615;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH LOW PROFILE, CORPS BIFURQUE.;3183,53;PII;
30/11/2006;3177696;ENDOPROTHESE CORONAIRE DITE STENT COUVERT DE PTFE;800;PII;
01/09/2015;3177800;DOIGT, IMPLANT METACARPIEN OU METATARSIEN, MODULAIRE, TIGE;597,6;PII;
28/10/2015;3177970;ENDOPROTHESE ARTERIELLE PERIPHERIQUE PAR BALLONNET, CID, INPERIA;760;PII;
01/06/2015;3178230;ENDOPROTHESE AAA, MF SAS, ENDURANT II, EXTENSION AORTIQUE.;1003,03;PII;
08/09/2003;3178260;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, BIOMALANTE, MBCP;221,05;PII;
08/09/2003;3179117;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, ORTHOTECHNIQUE, OSTEOSET;243,92;PII;
08/09/2003;3179181;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, ARTHREX, HATRIC;152,45;PII;
16/09/2014;3179494;CHEVILLE, IMPLANT TIBIAL NON CIMENTE, TORNIER SAS (FRANCE), SALTO TALARIS;809,68;PII;
08/09/2003;3179650;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, MCP, TRANS-OSSATITE;152,45;PII;
01/09/2015;3179790;IMPLANT CRANIO-MAXILLO-FACIAL, VIS FILETEE MAXI;38,41;PII;
05/01/2015;3179844;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH LOW PROFILE, JAMBAGE.;1003,03;PII;
01/09/2015;3180215;EPAULE, IMPLANT GLENOIDIEN, EMBASE METALLIQUE OU METAL BACK;481,5;PII;
05/01/2015;3180385;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH, CONVERTISSEUR;1003,03;PII;
23/02/2015;3180468;ENDOPROTHESE CORONAIRE DITE STENT, HEXACATH, TITAN;800;PII;
08/09/2003;3180505;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, MCP, TRANS-OSSATITE;243,92;PII;
25/12/2014;3180600;ENDOPROT CORONAIRE, STENT LIB D'EVEROLIMUS, ABBOTT,XIENCE XPEDITION,DIAM 3,0 MM;875;PII;
06/06/2013;3180630;PRODUIT DE COMBLEMENT, NEW-FILL,SOCIETE SINCLAIR PHARMA FRANCE;295;PII;
08/09/2003;3180681;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, SBM, PHYSIO6;243,92;PII;
08/09/2010;3180698;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, PLAQUE AUGMENTATION TIBIALE;448,38;PII;
04/03/2013;3180741;IMPLANT OSSEUX, PATE, < OU = 5 CM3, SERINGUE DE 2 ML, FH ORTHOPEDICS, OSTIBONE;144,83;PII;
01/09/2015;3180860;IMPLANT CRANIO-MAXILLO-FACIAL, VIS FILETEE MICRO OU MINI;11,52;PII;
08/09/2003;3181114;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, COATING INDUSTRIES,ALASKA;152,45;PII;
01/09/2015;3181203;ACCESSOIRE POUR IMPLANT ARTICULAIRE, OBTURATEUR A CIMENT CENTRO-MEDULLAIRE;53,73;PII;
01/09/2015;3181232;DOIGT, IMPLANT METACARPIEN OU METATARSIEN, CUPULE;373,5;PII;
23/04/2015;3181278;ENDOPROT CORO, STENT LIB. ZOTAROLIMUS, MEDTRONIC, ENDEAVOR SPRINT RX,DIAM 3,0 MM;875;PII;
01/10/2014;3181284;ENDOPROTHESE CORONAIRE, STENT LIB. PACLITAXEL,BOSTON, TAXUS LIB.LONG,DIAM 3,50MM;875;PII;
08/09/2003;3181404;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, SBM, BIOSORB;213,43;PII;
08/09/2010;3181485;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, BAGUE RONDE NON HAP;422;PII;
01/09/2015;3181752;RACHIS, IMPLANT D'ANCRAGE, CROCHET, PINCE-CROCHET;148,25;PII;
01/09/2015;3181870;GENOU, IMPLANT BICOMPARTIMENTAL OU INSERT TIBIAL EN POLYETHYLENE SEUL;357,85;PII;
01/09/2015;3182697;IMPLANT SUR MESURE, POUR RECONSTRUCTION DU BASSIN;5011;PII;
05/12/2013;3182823;ENDOPRO. AORTIQUE THO.,BOLTON,RELAY NBS PLUS,SYST. MOD.,CORPS CYL. DROIT 250 MM;9668;PII;
08/09/2010;3183099;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, BAGUE OVALE NON HAP;474,75;PII;
07/06/2006;3183142;IMPLANT D'EMBOLISATION ARTERIELLE A DETACHEMENT MECANIQUE;348,35;PII;
01/09/2015;3183165;LIGAMENT ARTICULAIRE ARTIFICIEL AIGUILLE AUTRE QU'EPAULE,GENOU,CHEVILLE & RACHIS;55,9;PII;
01/01/2015;3183194;IMPLANT ENDOVASCULAIRE DIT STENT, AORTIQUE, RENAL, ILIAQUE OU FEMORAL;800;PII;
01/09/2015;3183389;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE NON DROITE;69,15;PII;
01/09/2015;3183633;LIGAMENT ARTICULAIRE ARTIFICIEL, SYSTEME DE FIXATION OU DE SERTISSAGE;67,68;PII;
01/06/2015;3183685;ENDOPROTHESE POUR EMBOLISATION, COVIDIEN, PIPELINE FLEX, DIAM 3,00;9414,82;PII;
01/09/2015;3184058;GENOU, IMPLANT FEMORAL DE REPRISE, NON CIMENTE;1616,98;PII;
21/05/2005;3184093;IMPLANT POUR PLASTIE ENDOCANALAIRE, EXPANSIBLE, METALLIQUE;878,11;PII;
08/09/2010;3184207;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, COMPOSANT GENOU;3059,5;PII;
08/09/2003;3184503;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, INTERPORE, BONEPLAST;152,45;PII;
06/06/2013;3184549;MICRO-SPIRES, TRUFILL DCS & DCS ORBIT, FORME SIMPLE, CODMAN;629,31;PII;
01/09/2015;3184555;HANCHE, COTYLE STANDARD, MONOBLOC, MIXTE, MATHYS, RM CLASSIC, NON CIMENTE;709,23;PII;
08/01/2013;3184779;RACHIS, PROTHESE DISQUE LOMBAIRE, LDR MEDICAL, MOBIDISC;1800;PII;
06/06/2013;3184839;MICRO-SPIRES, ORBIT GALAXY, FORME SIMPLE, CODMAN;629,31;PII;
05/01/2015;3184934;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH LOW PROFILE, CONVERTISSEUR.;1003,03;PII;
01/09/2015;3185767;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE DROITE;56,35;PII;
08/09/2003;3186011;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, ORTHOTECHNIQUE, OSTEOSET;152,45;PII;
01/09/2015;3186034;HANCHE,COTYLE STANDARD,MONOBLOC,MIXTE,MATHYS,RM PRESSFIT VITAMYS,NON CIMENTE;709,23;PII;
01/09/2015;3186293;HANCHE, COTYLE STANDARD, MONOBLOC, POLYMERE MASSIF, CIMENTE;96,6;PII;
08/09/2003;3186318;IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, BIOMALANTE, TRIOSITE;167,69;PII;
08/09/2003;3186376;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, DEPUY CMW, BIOSEL;152,45;PII;
01/09/2015;3186554;DOIGT, IMPLANT METACARPIEN OU METARTASIEN, MODULAIRE, EMBASE AVEC TETE ET COL;310,75;PII;
25/12/2014;3186666;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, ABBOTT, XIENCE PRIME, DIAM 2,75MM;875;PII;
01/10/2014;3186778;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX, DIAM 2,50 MM;875;PII;
25/12/2014;3186844;ENDOPROT CORONAIRE, STENT LIB D'EVEROLIMUS,ABBOTT,XIENCE XPEDITION,DIAM 2,25 MM;875;PII;
01/09/2015;3187045;EPAULE, TIGE HUMERALE STANDARD, MODULAIRE;1100,56;PII;
01/09/2015;3187097;IMPLANT SUR MESURE, POUR RECONSTRUCTION DU FEMUR TOTAL;10644,75;PII;
01/09/2015;3187157;GENOU, CALE DE RATTRAPAGE;265,08;PII;
01/06/2015;3187217;ENDOPROTHESE AAA, MF SAS, ENDURANT II, TUBE ABDOMINAL.;2581;PII;
08/09/2003;3187275;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, BIOMALANTE, TRIOSITE;152,45;PII;
08/09/2003;3187499;IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, SBM, EUROCER;167,69;PII;
18/12/2013;3187507;ENDOPROTHESE AORTIQUE, WL GORE ET ASSOCIES, EXCLUDER, EXTENSION ILIAQUE;1003,03;PII;
05/01/2015;3187737;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH SPIRAL-Z, JAMBAGE;1003,03;PII;
05/01/2015;3187855;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH FLEX, ZENITH FLEX AUI AAA;3183,53;PII;
08/09/2003;3187890;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, COATING INDUSTRIES, ALASKA;213,43;PII;
01/09/2015;3187938;RACHIS, CALE METALLIQUE INTER-EPINEUSE;148,25;PII;
08/09/2003;3188033;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, TEKNIMED, CERAFORM;221,05;PII;
01/09/2015;3188116;HANCHE, INSERT, POLYMERE MASSIF, POLYETHYLENE, ZIMMER, DURASUL.;279,89;PII;
15/12/2014;3188330;ENDOPROTHESE PERIPHERIQUE, STENT LIB EVEROLIMUS, BOSTON, PROMUS OTW BTK;841,52;PII;
01/09/2015;3188441;RACHIS, IMPLANT D'APPUI SACRE;177,82;PII;
01/09/2015;3188560;RACHIS, IMPLANT D'UNION LONGITUDINALE, CONNECTEUR;70,25;PII;
25/01/2011;3188576;ENDOPROTHESE AORTIQUE THO,MEDTRONIC,VALIANT CAPTIVIA,SYST MOD,PROX FREEFLO 100MM;4955;PII;
01/06/2015;3188837;ENDOPROTHESE POUR EMBOLISATION, COVIDIEN, PIPELINE FLEX, DIAM 4,25;9414,82;PII;
21/08/2012;3189050;GENOU, IMPLANT MENISCAL, ANCRE RESORBABLE OU NON, SMITH & NEPHEW, FAST-FIX 360;230;PII;
08/09/2003;3189245;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, SBM, BICERAM;152,45;PII;
01/10/2014;3189340;ENDOPROTHESE CORONAIRE DITE STENT, INACTIF, BIOTRONIK, PRO-KINETIC ENERGY;520;PII;
08/09/2003;3189357;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, ARTHREX, HATRIC;221,05;PII;
19/06/2014;3189802;RACHIS, PROTHESE DISQUE LOMBAIRE, FH ORTHOPEDICS, LP ESP II;1800;PII;
08/09/2003;3190343;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, SBM, PHYSIO6;221,05;PII;
05/12/2013;3190389;ENDOPRO. AORTIQUE THO.,BOLTON,RELAY NBS PLUS,SYST. MOD.,CORPS CYL.DROIT 200 MM;9668;PII;
01/09/2015;3190857;OSTEOSYNTHESE, SYSTEME D'ANCRAGE TENDINEUX OU LIGAMENTAIRE, RESORBABLE;183,6;PII;
08/09/2003;3190886;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, SBM, PHYSIO6;152,45;PII;
27/07/2005;3191348;IMPLANT OSSEUX, POUDRE, < OU = 15CM3, CERAVER, CERAPLAST CMT PRISE RAPIDE;152,45;PII;
08/09/2003;3191555;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, SBM, EUROCER;243,92;PII;
01/10/2014;3191621;ENDOPROTHESE CORONAIRE DITE STENT, INACTIF, BIOTRONIK, PRO-KINETIC;520;PII;
01/06/2015;3191740;ENDOPROTHESE POUR EMBOLISATION, COVIDIEN, PIPELINE FLEX, DIAM 3,25;9414,82;PII;
01/09/2015;3191756;GENOU, IMPLANT TIBIAL BICOMPARTIMENTAL, EMBASE METALLIQUE, NON CIMENTEE;927,77;PII;
08/09/2003;3191963;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, SBM, BIOSORB;243,92;PII;
23/04/2015;3191986;ENDOPROT CORO, STENT LIB. ZOTAROLIMUS, MEDTRONIC, ENDEAVOR SPRINT RX,DIAM 2,75MM;875;PII;
01/09/2015;3192017;DOIGT, IMPLANT METACARPIEN OU METATARSIEN, MONOBLOC, METALLIQUE OU MIXTE;664,83;PII;
01/10/2014;3192164;ENDOPROT.CORONAIRE,STENT LIB.EVEROLIMUS,BOSTON,PROMUS ELEMENT PLUS,DIAM 3,00 MM;875;PII;
04/03/2013;3192477;ENDO.AORT.FENETREE,COOK,ZENITH FENESTRATED,FENESTRAT.-PRELOADED-PARARENAL-DEVICE;16000;PII;
23/03/2015;3192603;ENDOPROTHESE AORTIQUE, VASCUTEK, ANACONDA, JAMBAGE ILIAQUE EVASE PROGRESSIF;1003,03;PII;
23/04/2015;3192856;ENDOPROTHESE CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, ENDEAVOR, DIAM 2,25MM;875;PII;
08/09/2003;3192916;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, SBM, EUROCER;213,43;PII;
21/05/2005;3193057;IMPLANT MAMMAIRE;329,29;PII;
08/09/2003;3193198;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, SBM, SYNATITE;152,45;PII;
21/05/2005;3193519;IMPLANT OSSEUX, ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE;152,45;PII;
13/11/2013;3193749;PROTH. OSTEO-INTEG., COCHLEAR, BAHA, IMPLANT (FIXTURE) AVEC PILIER, BIA400.;917,85;PII;
08/09/2003;3193761;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, M.I.L, CERAMIL;152,45;PII;
08/09/2003;3193956;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, KASIOS, TCH;243,92;PII;
01/09/2015;3194230;HANCHE, INSERT EN ALLIAGE METALLIQUE, MATHYS, METAMYS;356,49;PII;
