DEBUTVALID;CODE_TIPS;NOM_COURT;TARIF;NAT_PREST;Famille
08/09/2003;2381101;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS S 3 +;939,85;PAU;Frais d optique et d audioprothèse
08/09/2003;2381236;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 315 CONTACT;895,03;PAU;Frais d optique et d audioprothèse
08/09/2003;2381609;AUDIOPROTHESE, < 20 ANS OU CECITE, JOUVE, R.JOUVE ADAPTON 5;942,13;PAU;Frais d optique et d audioprothèse
08/09/2003;2381756;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY GII;1211,51;PAU;Frais d optique et d audioprothèse
08/09/2003;2381779;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND BT 2 ES;914,69;PAU;Frais d optique et d audioprothèse
08/09/2003;2381800;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 143 KAMP;714,68;PAU;Frais d optique et d audioprothèse
08/09/2003;2382023;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, A & M HEARING LTD DIGITRIM A & M;862,25;PAU;Frais d optique et d audioprothèse
08/09/2003;2382371;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICONET 232 X AZ;966,68;PAU;Frais d optique et d audioprothèse
08/09/2003;2382460;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8269;1016,38;PAU;Frais d optique et d audioprothèse
08/09/2003;2382477;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS II ITE T;1253,28;PAU;Frais d optique et d audioprothèse
08/09/2003;2382796;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK VARIONET SCD 2;784,66;PAU;Frais d optique et d audioprothèse
08/09/2003;2382945;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 143 AGC I;758,59;PAU;Frais d optique et d audioprothèse
08/09/2003;2383011;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX C 19 +;1211,21;PAU;Frais d optique et d audioprothèse
08/09/2003;2383198;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SUPER FRONT PPC 4;768,19;PAU;Frais d optique et d audioprothèse
08/09/2003;2383583;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC BTE;1005,4;PAU;Frais d optique et d audioprothèse
08/09/2003;2383933;AUDIOPROTHESE, APPAREIL DE CLASSE B, > OU = 20 ANS;199,71;PAU;Frais d optique et d audioprothèse
08/09/2003;2384128;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, SONIC INNOVATIONS, ITC 312;1202,37;PAU;Frais d optique et d audioprothèse
08/09/2003;2384275;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON SOUND FX PRO;919,12;PAU;Frais d optique et d audioprothèse
08/09/2003;2384358;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON SMILE 400 CIC;1191,85;PAU;Frais d optique et d audioprothèse
08/09/2003;2384453;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE PPSC 2;830,85;PAU;Frais d optique et d audioprothèse
08/09/2003;2384826;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 143 PP AGC I;757,52;PAU;Frais d optique et d audioprothèse
08/09/2003;2385091;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE 3 PP C L P;680,99;PAU;Frais d optique et d audioprothèse
08/09/2003;2385317;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON N02 BTE;1308,77;PAU;Frais d optique et d audioprothèse
08/09/2003;2385582;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 4DF;1370,52;PAU;Frais d optique et d audioprothèse
08/09/2003;2385665;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DX 925;1211,51;PAU;Frais d optique et d audioprothèse
08/09/2003;2385760;AUDIOPROTHESE, < 20 ANS OU CECITE, MINITONE, MINITONE DYNAMIC II PRO 312;1081,47;PAU;Frais d optique et d audioprothèse
08/09/2003;2386185;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON AUDIOFLEX 120;891,67;PAU;Frais d optique et d audioprothèse
08/09/2003;2386239;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK CLASSICA PPSC;819,26;PAU;Frais d optique et d audioprothèse
08/09/2003;2386251;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC C 102 H-AGC;686,17;PAU;Frais d optique et d audioprothèse
08/09/2003;2386720;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, COSELGI B 112;623,52;PAU;Frais d optique et d audioprothèse
08/09/2003;2387196;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON 925 DIGITAL II;1129,19;PAU;Frais d optique et d audioprothèse
08/09/2003;2387397;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SUPER FRONT PPCLA;808,13;PAU;Frais d optique et d audioprothèse
08/09/2003;2388215;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, ATLAS E 8 AGC;681,14;PAU;Frais d optique et d audioprothèse
08/09/2003;2388280;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON SOUND FX P PRO;939,85;PAU;Frais d optique et d audioprothèse
08/09/2003;2389031;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SUPER FRONT PPSCL;800,05;PAU;Frais d optique et d audioprothèse
08/09/2003;2389597;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK AUDINET PPC;709,5;PAU;Frais d optique et d audioprothèse
08/09/2003;2389670;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX LX E;785,72;PAU;Frais d optique et d audioprothèse
08/09/2003;2389841;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS;1116,69;PAU;Frais d optique et d audioprothèse
08/09/2003;2390399;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK MICRO ZOOM P 2 AZ;1190,32;PAU;Frais d optique et d audioprothèse
08/09/2003;2390407;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 4 DI;1370,52;PAU;Frais d optique et d audioprothèse
08/09/2003;2390548;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DQ/49 4C II VC;936,65;PAU;Frais d optique et d audioprothèse
08/09/2003;2390560;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON PROFIL A2;566,81;PAU;Frais d optique et d audioprothèse
08/09/2003;2390749;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX D 32;880,09;PAU;Frais d optique et d audioprothèse
08/09/2003;2391016;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON PERSONIC 440;712,7;PAU;Frais d optique et d audioprothèse
08/09/2003;2391387;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON DEQ II PRO;962,11;PAU;Frais d optique et d audioprothèse
08/09/2003;2391803;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANASOUND;1128,58;PAU;Frais d optique et d audioprothèse
08/09/2003;2391832;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON UE 3 AGCN;801,58;PAU;Frais d optique et d audioprothèse
08/09/2003;2391884;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON JAZZ 925 2 C PROG;917,29;PAU;Frais d optique et d audioprothèse
22/09/2004;2392079;AUDIOPROTHESE, LUNETTES AUDITIVES, < 20 ANS;900;PAU;Frais d optique et d audioprothèse
08/09/2003;2392122;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON IKON AOHP 4;705,23;PAU;Frais d optique et d audioprothèse
08/09/2003;2393268;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY B 13 AGC;665,29;PAU;Frais d optique et d audioprothèse
08/09/2003;2393469;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANASOUND 163;1023,85;PAU;Frais d optique et d audioprothèse
08/09/2003;2393564;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 684 PAO;760,72;PAU;Frais d optique et d audioprothèse
08/09/2003;2393765;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS SWING I;941,53;PAU;Frais d optique et d audioprothèse
08/09/2003;2394351;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS S 1;821,85;PAU;Frais d optique et d audioprothèse
08/09/2003;2394977;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX SENSO P8;1178,43;PAU;Frais d optique et d audioprothèse
08/09/2003;2395296;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 123-3-AGCI;390,88;PAU;Frais d optique et d audioprothèse
08/09/2003;2395340;AUDIOPROTHESE, < 20 ANS OU CECITE, MINITONE, COSELGI PRINCE;668,34;PAU;Frais d optique et d audioprothèse
08/09/2003;2395617;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC DI;1151,6;PAU;Frais d optique et d audioprothèse
08/09/2003;2395764;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON 3 D;1315,64;PAU;Frais d optique et d audioprothèse
08/09/2003;2395847;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON UE 10;737,85;PAU;Frais d optique et d audioprothèse
08/09/2003;2395965;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 71-O;800,05;PAU;Frais d optique et d audioprothèse
08/09/2003;2396019;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON RX PRO;854,93;PAU;Frais d optique et d audioprothèse
08/09/2003;2396060;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS LSI/S;557,96;PAU;Frais d optique et d audioprothèse
08/09/2003;2396485;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 13 KAMP;762,25;PAU;Frais d optique et d audioprothèse
08/09/2003;2396500;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 13 HDP SUPER;741,82;PAU;Frais d optique et d audioprothèse
08/09/2003;2396700;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, SONIC INNOVATIONS, ITE 13;1250,08;PAU;Frais d optique et d audioprothèse
08/09/2003;2396829;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX G 3;686,17;PAU;Frais d optique et d audioprothèse
08/09/2003;2396835;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX CX+;1190,32;PAU;Frais d optique et d audioprothèse
08/09/2003;2397071;AUDIOPROTHESE, < 20 ANS OU CECITE, JOUVE, R.JOUVE ADAPTON 3;903,11;PAU;Frais d optique et d audioprothèse
08/09/2003;2397154;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS II CIC;1211,51;PAU;Frais d optique et d audioprothèse
08/09/2003;2397177;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 145 DFS;741,97;PAU;Frais d optique et d audioprothèse
08/09/2003;2397208;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANASOUND 173;1103,12;PAU;Frais d optique et d audioprothèse
08/09/2003;2397272;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, INTERTON INTEGRA KD SEQ;968,05;PAU;Frais d optique et d audioprothèse
08/09/2003;2397355;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON DIGITALIS DSP 01;1354,51;PAU;Frais d optique et d audioprothèse
08/09/2003;2397728;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 134 S;647,45;PAU;Frais d optique et d audioprothèse
08/09/2003;2397970;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC I 103;872,62;PAU;Frais d optique et d audioprothèse
08/09/2003;2398120;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON TWIST 49 P;763,77;PAU;Frais d optique et d audioprothèse
08/09/2003;2398142;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 675 SEQUEL AV MMP;997,93;PAU;Frais d optique et d audioprothèse
08/09/2003;2398343;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC C 103 PP;701,11;PAU;Frais d optique et d audioprothèse
08/09/2003;2398685;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON MINI PROFIL CLASSE D;662,39;PAU;Frais d optique et d audioprothèse
08/09/2003;2398739;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON MICRO FOCUS;841,52;PAU;Frais d optique et d audioprothèse
08/09/2003;2398981;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 204;880,09;PAU;Frais d optique et d audioprothèse
08/09/2003;2399130;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON ALPHA'P;833,74;PAU;Frais d optique et d audioprothèse
08/09/2003;2399503;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND ED 3;978,27;PAU;Frais d optique et d audioprothèse
08/09/2003;2399851;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK INCA LIN;755,69;PAU;Frais d optique et d audioprothèse
08/09/2003;2399874;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE X 130 K;725,2;PAU;Frais d optique et d audioprothèse
08/09/2003;4101353;VHP, PROPULSION MANUELLE, NON PLIANT, NON REVERSIBLE, A DOSSIER NON INCLINABLE;394,6;VEH;Autres Frais
08/09/2003;4101821;VHP ASSISTANCE ELECTRIQUE A LA PROPULSION, MOBITEC, E MOTION;2187,03;VEH;Autres Frais
08/09/2003;4101956;VHP PROPULSION MANUELLE, FORFAIT ANNUEL, REPARATION DE ROUES;74,82;VEH;Autres Frais
08/09/2003;4106296;VHP PROPULSION MANUELLE, PLIANT, SYSTEME DE CONDUITE A LEVIER LATERAL;428,84;VEH;Autres Frais
08/09/2003;4107723;VHP, PROPULSION MANUELLE, PLIANT, A DOSSIER NON INCLINABLE;558,99;VEH;Autres Frais
08/09/2003;4108190;VHP PROPULSION ELECTRIQUE, FORFAIT ANNUEL, HORS ROUES ET COMPOSANTS ELECTRIQUES;102,39;VEH;Autres Frais
08/09/2003;4111854;VHP, PROPULSION ELECTRIQUE, A DOSSIER NON INCLINABLE;2702,81;VEH;Autres Frais
08/09/2003;4113391;VHP PROPULSION MANUELLE, DISPOSITIF DE PROPULSION PAR MOTEUR ELECTRIQUE;2187,03;VEH;Autres Frais
13/10/2011;4113920;FAUTEUIL ROULANT ELECTRIQUE MONTE-MARCHES, TOPCHAIR SAS, TOPCHAIR-S;5187,44;VEH;Autres Frais
08/09/2003;4116165;VHP PROPULSION ELECTRIQUE, FORFAIT ANNUEL, REPARATION DE ROUES;74,82;VEH;Autres Frais
