Willamina;97396;Oregon;;OR;Yamhill;41071
Abbottstown;17301;Pennsylvania;;PA;Adams;42001
Arendtsville;17303;Pennsylvania;;PA;Adams;42001
Aspers;17304;Pennsylvania;;PA;Adams;42001
Bendersville;17306;Pennsylvania;;PA;Adams;42001
Biglerville;17307;Pennsylvania;;PA;Adams;42001
Cashtown;17310;Pennsylvania;;PA;Adams;42001
East Berlin;17316;Pennsylvania;;PA;Adams;42001
Fairfield;17320;Pennsylvania;;PA;Adams;42001
Gettysburg;17325;Pennsylvania;;PA;Adams;42001
Gettysburg;17326;Pennsylvania;;PA;Adams;42001
Idaville;17337;Pennsylvania;;PA;Adams;42001
Littlestown;17340;Pennsylvania;;PA;Adams;42001
Mc Knightstown;17343;Pennsylvania;;PA;Adams;42001
Mc Sherrystown;17344;Pennsylvania;;PA;Adams;42001
New Oxford;17350;Pennsylvania;;PA;Adams;42001
Orrtanna;17353;Pennsylvania;;PA;Adams;42001
York Springs;17372;Pennsylvania;;PA;Adams;42001
Peach Glen;17375;Pennsylvania;;PA;Adams;42001
Bairdford;15006;Pennsylvania;;PA;Allegheny;42003
Bakerstown;15007;Pennsylvania;;PA;Allegheny;42003
Brackenridge;15014;Pennsylvania;;PA;Allegheny;42003
Bradfordwoods;15015;Pennsylvania;;PA;Allegheny;42003
Bridgeville;15017;Pennsylvania;;PA;Allegheny;42003
Buena Vista;15018;Pennsylvania;;PA;Allegheny;42003
Bunola;15020;Pennsylvania;;PA;Allegheny;42003
Cheswick;15024;Pennsylvania;;PA;Allegheny;42003
Clairton;15025;Pennsylvania;;PA;Allegheny;42003
Coulters;15028;Pennsylvania;;PA;Allegheny;42003
Creighton;15030;Pennsylvania;;PA;Allegheny;42003
Cuddy;15031;Pennsylvania;;PA;Allegheny;42003
Curtisville;15032;Pennsylvania;;PA;Allegheny;42003
Dravosburg;15034;Pennsylvania;;PA;Allegheny;42003
East Mc Keesport;15035;Pennsylvania;;PA;Allegheny;42003
Elizabeth;15037;Pennsylvania;;PA;Allegheny;42003
Gibsonia;15044;Pennsylvania;;PA;Allegheny;42003
Glassport;15045;Pennsylvania;;PA;Allegheny;42003
Crescent;15046;Pennsylvania;;PA;Allegheny;42003
Greenock;15047;Pennsylvania;;PA;Allegheny;42003
Harwick;15049;Pennsylvania;;PA;Allegheny;42003
Indianola;15051;Pennsylvania;;PA;Allegheny;42003
Leetsdale;15056;Pennsylvania;;PA;Allegheny;42003
Morgan;15064;Pennsylvania;;PA;Allegheny;42003
Natrona Heights;15065;Pennsylvania;;PA;Allegheny;42003
Oakdale;15071;Pennsylvania;;PA;Allegheny;42003
Rural Ridge;15075;Pennsylvania;;PA;Allegheny;42003
Russellton;15076;Pennsylvania;;PA;Allegheny;42003
Sturgeon;15082;Pennsylvania;;PA;Allegheny;42003
Tarentum;15084;Pennsylvania;;PA;Allegheny;42003
Warrendale;15086;Pennsylvania;;PA;Allegheny;42003
West Elizabeth;15088;Pennsylvania;;PA;Allegheny;42003
Wexford;15090;Pennsylvania;;PA;Allegheny;42003
Wildwood;15091;Pennsylvania;;PA;Allegheny;42003
Warrendale;15095;Pennsylvania;;PA;Allegheny;42003
Warrendale;15096;Pennsylvania;;PA;Allegheny;42003
Allison Park;15101;Pennsylvania;;PA;Allegheny;42003
Bethel Park;15102;Pennsylvania;;PA;Allegheny;42003
Braddock;15104;Pennsylvania;;PA;Allegheny;42003
Carnegie;15106;Pennsylvania;;PA;Allegheny;42003
Coraopolis;15108;Pennsylvania;;PA;Allegheny;42003
Duquesne;15110;Pennsylvania;;PA;Allegheny;42003
East Pittsburgh;15112;Pennsylvania;;PA;Allegheny;42003
Glenshaw;15116;Pennsylvania;;PA;Allegheny;42003
Homestead;15120;Pennsylvania;;PA;Allegheny;42003
West Mifflin;15122;Pennsylvania;;PA;Allegheny;42003
West Mifflin;15123;Pennsylvania;;PA;Allegheny;42003
Imperial;15126;Pennsylvania;;PA;Allegheny;42003
Ingomar;15127;Pennsylvania;;PA;Allegheny;42003
South Park;15129;Pennsylvania;;PA;Allegheny;42003
Mckeesport;15131;Pennsylvania;;PA;Allegheny;42003
Mckeesport;15132;Pennsylvania;;PA;Allegheny;42003
Mckeesport;15133;Pennsylvania;;PA;Allegheny;42003
Mckeesport;15134;Pennsylvania;;PA;Allegheny;42003
Mckeesport;15135;Pennsylvania;;PA;Allegheny;42003
Mc Kees Rocks;15136;Pennsylvania;;PA;Allegheny;42003
North Versailles;15137;Pennsylvania;;PA;Allegheny;42003
Oakmont;15139;Pennsylvania;;PA;Allegheny;42003
Pitcairn;15140;Pennsylvania;;PA;Allegheny;42003
Presto;15142;Pennsylvania;;PA;Allegheny;42003
Sewickley;15143;Pennsylvania;;PA;Allegheny;42003
Springdale;15144;Pennsylvania;;PA;Allegheny;42003
Turtle Creek;15145;Pennsylvania;;PA;Allegheny;42003
Monroeville;15146;Pennsylvania;;PA;Allegheny;42003
Verona;15147;Pennsylvania;;PA;Allegheny;42003
Wilmerding;15148;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15201;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15202;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15203;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15204;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15205;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15206;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15207;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15208;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15209;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15210;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15211;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15212;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15213;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15214;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15215;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15216;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15217;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15218;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15219;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15220;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15221;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15222;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15223;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15224;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15225;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15226;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15227;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15228;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15229;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15230;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15231;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15232;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15233;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15234;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15235;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15236;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15237;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15238;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15239;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15240;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15241;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15242;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15243;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15244;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15250;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15251;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15252;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15253;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15254;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15255;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15257;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15258;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15259;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15260;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15261;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15262;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15263;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15264;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15265;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15267;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15268;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15270;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15272;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15274;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15275;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15276;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15277;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15278;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15279;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15281;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15282;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15283;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15285;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15286;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15289;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15290;Pennsylvania;;PA;Allegheny;42003
Pittsburgh;15295;Pennsylvania;;PA;Allegheny;42003
Avonmore;15618;Pennsylvania;;PA;Armstrong;42005
North Apollo;15673;Pennsylvania;;PA;Armstrong;42005
Schenley;15682;Pennsylvania;;PA;Armstrong;42005
Spring Church;15686;Pennsylvania;;PA;Armstrong;42005
Elderton;15736;Pennsylvania;;PA;Armstrong;42005
Kittanning;16201;Pennsylvania;;PA;Armstrong;42005
Adrian;16210;Pennsylvania;;PA;Armstrong;42005
Cadogan;16212;Pennsylvania;;PA;Armstrong;42005
Kittanning;16215;Pennsylvania;;PA;Armstrong;42005
Cowansville;16218;Pennsylvania;;PA;Armstrong;42005
Dayton;16222;Pennsylvania;;PA;Armstrong;42005
Distant;16223;Pennsylvania;;PA;Armstrong;42005
Ford City;16226;Pennsylvania;;PA;Armstrong;42005
Ford Cliff;16228;Pennsylvania;;PA;Armstrong;42005
Freeport;16229;Pennsylvania;;PA;Armstrong;42005
Mc Grann;16236;Pennsylvania;;PA;Armstrong;42005
Manorville;16238;Pennsylvania;;PA;Armstrong;42005
Mayport;16240;Pennsylvania;;PA;Armstrong;42005
Nu Mine;16244;Pennsylvania;;PA;Armstrong;42005
Oak Ridge;16245;Pennsylvania;;PA;Armstrong;42005
Rural Valley;16249;Pennsylvania;;PA;Armstrong;42005
Sagamore;16250;Pennsylvania;;PA;Armstrong;42005
Seminole;16253;Pennsylvania;;PA;Armstrong;42005
Templeton;16259;Pennsylvania;;PA;Armstrong;42005
Widnoon;16261;Pennsylvania;;PA;Armstrong;42005
Worthington;16262;Pennsylvania;;PA;Armstrong;42005
Yatesboro;16263;Pennsylvania;;PA;Armstrong;42005
Aliquippa;15001;Pennsylvania;;PA;Beaver;42007
Ambridge;15003;Pennsylvania;;PA;Beaver;42007
Baden;15005;Pennsylvania;;PA;Beaver;42007
Beaver;15009;Pennsylvania;;PA;Beaver;42007
Beaver Falls;15010;Pennsylvania;;PA;Beaver;42007
Clinton;15026;Pennsylvania;;PA;Beaver;42007
Conway;15027;Pennsylvania;;PA;Beaver;42007
Freedom;15042;Pennsylvania;;PA;Beaver;42007
Georgetown;15043;Pennsylvania;;PA;Beaver;42007
Hookstown;15050;Pennsylvania;;PA;Beaver;42007
Industry;15052;Pennsylvania;;PA;Beaver;42007
Midland;15059;Pennsylvania;;PA;Beaver;42007
Monaca;15061;Pennsylvania;;PA;Beaver;42007
New Brighton;15066;Pennsylvania;;PA;Beaver;42007
Rochester;15074;Pennsylvania;;PA;Beaver;42007
Shippingport;15077;Pennsylvania;;PA;Beaver;42007
South Heights;15081;Pennsylvania;;PA;Beaver;42007
Darlington;16115;Pennsylvania;;PA;Beaver;42007
Fombell;16123;Pennsylvania;;PA;Beaver;42007
Koppel;16136;Pennsylvania;;PA;Beaver;42007
Alum Bank;15521;Pennsylvania;;PA;Bedford;42009
Bedford;15522;Pennsylvania;;PA;Bedford;42009
Breezewood;15533;Pennsylvania;;PA;Bedford;42009
Buffalo Mills;15534;Pennsylvania;;PA;Bedford;42009
Clearville;15535;Pennsylvania;;PA;Bedford;42009
Everett;15537;Pennsylvania;;PA;Bedford;42009
Fishertown;15539;Pennsylvania;;PA;Bedford;42009
Hyndman;15545;Pennsylvania;;PA;Bedford;42009
Manns Choice;15550;Pennsylvania;;PA;Bedford;42009
New Paris;15554;Pennsylvania;;PA;Bedford;42009
Schellsburg;15559;Pennsylvania;;PA;Bedford;42009
Defiance;16633;Pennsylvania;;PA;Bedford;42009
Hopewell;16650;Pennsylvania;;PA;Bedford;42009
Imler;16655;Pennsylvania;;PA;Bedford;42009
Loysburg;16659;Pennsylvania;;PA;Bedford;42009
New Enterprise;16664;Pennsylvania;;PA;Bedford;42009
Osterburg;16667;Pennsylvania;;PA;Bedford;42009
Queen;16670;Pennsylvania;;PA;Bedford;42009
Riddlesburg;16672;Pennsylvania;;PA;Bedford;42009
Saxton;16678;Pennsylvania;;PA;Bedford;42009
Six Mile Run;16679;Pennsylvania;;PA;Bedford;42009
Woodbury;16695;Pennsylvania;;PA;Bedford;42009
Artemas;17211;Pennsylvania;;PA;Bedford;42009
Alburtis;18011;Pennsylvania;;PA;Berks;42011
Hereford;18056;Pennsylvania;;PA;Berks;42011
Bally;19503;Pennsylvania;;PA;Berks;42011
Barto;19504;Pennsylvania;;PA;Berks;42011
Bechtelsville;19505;Pennsylvania;;PA;Berks;42011
Bernville;19506;Pennsylvania;;PA;Berks;42011
Bethel;19507;Pennsylvania;;PA;Berks;42011
Birdsboro;19508;Pennsylvania;;PA;Berks;42011
Blandon;19510;Pennsylvania;;PA;Berks;42011
Bowers;19511;Pennsylvania;;PA;Berks;42011
Boyertown;19512;Pennsylvania;;PA;Berks;42011
Centerport;19516;Pennsylvania;;PA;Berks;42011
Douglassville;19518;Pennsylvania;;PA;Berks;42011
Earlville;19519;Pennsylvania;;PA;Berks;42011
Fleetwood;19522;Pennsylvania;;PA;Berks;42011
Geigertown;19523;Pennsylvania;;PA;Berks;42011
Hamburg;19526;Pennsylvania;;PA;Berks;42011
Kempton;19529;Pennsylvania;;PA;Berks;42011
Kutztown;19530;Pennsylvania;;PA;Berks;42011
Leesport;19533;Pennsylvania;;PA;Berks;42011
Lenhartsville;19534;Pennsylvania;;PA;Berks;42011
Limekiln;19535;Pennsylvania;;PA;Berks;42011
Lyon Station;19536;Pennsylvania;;PA;Berks;42011
Maxatawny;19538;Pennsylvania;;PA;Berks;42011
Mertztown;19539;Pennsylvania;;PA;Berks;42011
Mohnton;19540;Pennsylvania;;PA;Berks;42011
Mohrsville;19541;Pennsylvania;;PA;Berks;42011
Monocacy Station;19542;Pennsylvania;;PA;Berks;42011
Morgantown;19543;Pennsylvania;;PA;Berks;42011
Mount Aetna;19544;Pennsylvania;;PA;Berks;42011
New Berlinville;19545;Pennsylvania;;PA;Berks;42011
Oley;19547;Pennsylvania;;PA;Berks;42011
Pine Forge;19548;Pennsylvania;;PA;Berks;42011
Rehrersburg;19550;Pennsylvania;;PA;Berks;42011
Robesonia;19551;Pennsylvania;;PA;Berks;42011
Shartlesville;19554;Pennsylvania;;PA;Berks;42011
Shoemakersville;19555;Pennsylvania;;PA;Berks;42011
Strausstown;19559;Pennsylvania;;PA;Berks;42011
Temple;19560;Pennsylvania;;PA;Berks;42011
Topton;19562;Pennsylvania;;PA;Berks;42011
Virginville;19564;Pennsylvania;;PA;Berks;42011
Wernersville;19565;Pennsylvania;;PA;Berks;42011
Womelsdorf;19567;Pennsylvania;;PA;Berks;42011
Reading;19601;Pennsylvania;;PA;Berks;42011
Reading;19602;Pennsylvania;;PA;Berks;42011
Reading;19603;Pennsylvania;;PA;Berks;42011
Reading;19604;Pennsylvania;;PA;Berks;42011
Reading;19605;Pennsylvania;;PA;Berks;42011
Reading;19606;Pennsylvania;;PA;Berks;42011
Reading;19607;Pennsylvania;;PA;Berks;42011
Reading;19608;Pennsylvania;;PA;Berks;42011
Reading;19609;Pennsylvania;;PA;Berks;42011
Reading;19610;Pennsylvania;;PA;Berks;42011
Reading;19611;Pennsylvania;;PA;Berks;42011
Reading;19612;Pennsylvania;;PA;Berks;42011
Reading;19640;Pennsylvania;;PA;Berks;42011
Altoona;16601;Pennsylvania;;PA;Blair;42013
Altoona;16602;Pennsylvania;;PA;Blair;42013
Altoona;16603;Pennsylvania;;PA;Blair;42013
Bellwood;16617;Pennsylvania;;PA;Blair;42013
Claysburg;16625;Pennsylvania;;PA;Blair;42013
Curryville;16631;Pennsylvania;;PA;Blair;42013
Duncansville;16635;Pennsylvania;;PA;Blair;42013
East Freedom;16637;Pennsylvania;;PA;Blair;42013
Hollidaysburg;16648;Pennsylvania;;PA;Blair;42013
Martinsburg;16662;Pennsylvania;;PA;Blair;42013
Newry;16665;Pennsylvania;;PA;Blair;42013
Roaring Spring;16673;Pennsylvania;;PA;Blair;42013
Sproul;16682;Pennsylvania;;PA;Blair;42013
Tipton;16684;Pennsylvania;;PA;Blair;42013
Tyrone;16686;Pennsylvania;;PA;Blair;42013
Williamsburg;16693;Pennsylvania;;PA;Blair;42013
Alba;16910;Pennsylvania;;PA;Bradford;42015
Columbia Cross Roads;16914;Pennsylvania;;PA;Bradford;42015
Gillett;16925;Pennsylvania;;PA;Bradford;42015
Granville Summit;16926;Pennsylvania;;PA;Bradford;42015
Sylvania;16945;Pennsylvania;;PA;Bradford;42015
Troy;16947;Pennsylvania;;PA;Bradford;42015
Canton;17724;Pennsylvania;;PA;Bradford;42015
Grover;17735;Pennsylvania;;PA;Bradford;42015
Laceyville;18623;Pennsylvania;;PA;Bradford;42015
Athens;18810;Pennsylvania;;PA;Bradford;42015
Burlington;18814;Pennsylvania;;PA;Bradford;42015
Camptown;18815;Pennsylvania;;PA;Bradford;42015
East Smithfield;18817;Pennsylvania;;PA;Bradford;42015
Le Raysville;18829;Pennsylvania;;PA;Bradford;42015
Milan;18831;Pennsylvania;;PA;Bradford;42015
Monroeton;18832;Pennsylvania;;PA;Bradford;42015
New Albany;18833;Pennsylvania;;PA;Bradford;42015
Rome;18837;Pennsylvania;;PA;Bradford;42015
Sayre;18840;Pennsylvania;;PA;Bradford;42015
Stevensville;18845;Pennsylvania;;PA;Bradford;42015
Sugar Run;18846;Pennsylvania;;PA;Bradford;42015
Towanda;18848;Pennsylvania;;PA;Bradford;42015
Ulster;18850;Pennsylvania;;PA;Bradford;42015
Warren Center;18851;Pennsylvania;;PA;Bradford;42015
Wyalusing;18853;Pennsylvania;;PA;Bradford;42015
Wysox;18854;Pennsylvania;;PA;Bradford;42015
Durham;18039;Pennsylvania;;PA;Bucks;42017
Riegelsville;18077;Pennsylvania;;PA;Bucks;42017
Springtown;18081;Pennsylvania;;PA;Bucks;42017
Doylestown;18901;Pennsylvania;;PA;Bucks;42017
Doylestown;18902;Pennsylvania;;PA;Bucks;42017
Bedminster;18910;Pennsylvania;;PA;Bucks;42017
Blooming Glen;18911;Pennsylvania;;PA;Bucks;42017
Buckingham;18912;Pennsylvania;;PA;Bucks;42017
Carversville;18913;Pennsylvania;;PA;Bucks;42017
Chalfont;18914;Pennsylvania;;PA;Bucks;42017
Danboro;18916;Pennsylvania;;PA;Bucks;42017
Dublin;18917;Pennsylvania;;PA;Bucks;42017
Erwinna;18920;Pennsylvania;;PA;Bucks;42017
Ferndale;18921;Pennsylvania;;PA;Bucks;42017
Forest Grove;18922;Pennsylvania;;PA;Bucks;42017
Fountainville;18923;Pennsylvania;;PA;Bucks;42017
Furlong;18925;Pennsylvania;;PA;Bucks;42017
Gardenville;18926;Pennsylvania;;PA;Bucks;42017
Hilltown;18927;Pennsylvania;;PA;Bucks;42017
Holicong;18928;Pennsylvania;;PA;Bucks;42017
Jamison;18929;Pennsylvania;;PA;Bucks;42017
Kintnersville;18930;Pennsylvania;;PA;Bucks;42017
Lahaska;18931;Pennsylvania;;PA;Bucks;42017
Line Lexington;18932;Pennsylvania;;PA;Bucks;42017
Lumberville;18933;Pennsylvania;;PA;Bucks;42017
Mechanicsville;18934;Pennsylvania;;PA;Bucks;42017
Milford Square;18935;Pennsylvania;;PA;Bucks;42017
New Hope;18938;Pennsylvania;;PA;Bucks;42017
Newtown;18940;Pennsylvania;;PA;Bucks;42017
Ottsville;18942;Pennsylvania;;PA;Bucks;42017
Penns Park;18943;Pennsylvania;;PA;Bucks;42017
Perkasie;18944;Pennsylvania;;PA;Bucks;42017
Pineville;18946;Pennsylvania;;PA;Bucks;42017
Pipersville;18947;Pennsylvania;;PA;Bucks;42017
Plumsteadville;18949;Pennsylvania;;PA;Bucks;42017
Point Pleasant;18950;Pennsylvania;;PA;Bucks;42017
Quakertown;18951;Pennsylvania;;PA;Bucks;42017
Revere;18953;Pennsylvania;;PA;Bucks;42017
Richboro;18954;Pennsylvania;;PA;Bucks;42017
Richlandtown;18955;Pennsylvania;;PA;Bucks;42017
Rushland;18956;Pennsylvania;;PA;Bucks;42017
Sellersville;18960;Pennsylvania;;PA;Bucks;42017
Silverdale;18962;Pennsylvania;;PA;Bucks;42017
Solebury;18963;Pennsylvania;;PA;Bucks;42017
Southampton;18966;Pennsylvania;;PA;Bucks;42017
Spinnerstown;18968;Pennsylvania;;PA;Bucks;42017
Trumbauersville;18970;Pennsylvania;;PA;Bucks;42017
Upper Black Eddy;18972;Pennsylvania;;PA;Bucks;42017
Warminster;18974;Pennsylvania;;PA;Bucks;42017
Warrington;18976;Pennsylvania;;PA;Bucks;42017
Washington Crossing;18977;Pennsylvania;;PA;Bucks;42017
Wycombe;18980;Pennsylvania;;PA;Bucks;42017
Zionhill;18981;Pennsylvania;;PA;Bucks;42017
Warminster;18991;Pennsylvania;;PA;Bucks;42017
Bristol;19007;Pennsylvania;;PA;Bucks;42017
Bensalem;19020;Pennsylvania;;PA;Bucks;42017
Croydon;19021;Pennsylvania;;PA;Bucks;42017
Fairless Hills;19030;Pennsylvania;;PA;Bucks;42017
Langhorne;19047;Pennsylvania;;PA;Bucks;42017
Feasterville Trevose;19053;Pennsylvania;;PA;Bucks;42017
Levittown;19054;Pennsylvania;;PA;Bucks;42017
Levittown;19055;Pennsylvania;;PA;Bucks;42017
Levittown;19056;Pennsylvania;;PA;Bucks;42017
Levittown;19057;Pennsylvania;;PA;Bucks;42017
Levittown;19058;Pennsylvania;;PA;Bucks;42017
Morrisville;19067;Pennsylvania;;PA;Bucks;42017
Butler;16001;Pennsylvania;;PA;Butler;42019
Butler;16002;Pennsylvania;;PA;Butler;42019
Butler;16003;Pennsylvania;;PA;Butler;42019
Boyers;16016;Pennsylvania;;PA;Butler;42019
Boyers;16017;Pennsylvania;;PA;Butler;42019
Boyers;16018;Pennsylvania;;PA;Butler;42019
Boyers;16020;Pennsylvania;;PA;Butler;42019
Branchton;16021;Pennsylvania;;PA;Butler;42019
Bruin;16022;Pennsylvania;;PA;Butler;42019
Cabot;16023;Pennsylvania;;PA;Butler;42019
Callery;16024;Pennsylvania;;PA;Butler;42019
Chicora;16025;Pennsylvania;;PA;Butler;42019
Connoquenessing;16027;Pennsylvania;;PA;Butler;42019
East Butler;16029;Pennsylvania;;PA;Butler;42019
Eau Claire;16030;Pennsylvania;;PA;Butler;42019
Evans City;16033;Pennsylvania;;PA;Butler;42019
Fenelton;16034;Pennsylvania;;PA;Butler;42019
Forestville;16035;Pennsylvania;;PA;Butler;42019
Harmony;16037;Pennsylvania;;PA;Butler;42019
Harrisville;16038;Pennsylvania;;PA;Butler;42019
Herman;16039;Pennsylvania;;PA;Butler;42019
Hilliards;16040;Pennsylvania;;PA;Butler;42019
Karns City;16041;Pennsylvania;;PA;Butler;42019
Lyndora;16045;Pennsylvania;;PA;Butler;42019
Mars;16046;Pennsylvania;;PA;Butler;42019
North Washington;16048;Pennsylvania;;PA;Butler;42019
Petrolia;16050;Pennsylvania;;PA;Butler;42019
Portersville;16051;Pennsylvania;;PA;Butler;42019
Prospect;16052;Pennsylvania;;PA;Butler;42019
Renfrew;16053;Pennsylvania;;PA;Butler;42019
Sarver;16055;Pennsylvania;;PA;Butler;42019
Saxonburg;16056;Pennsylvania;;PA;Butler;42019
Slippery Rock;16057;Pennsylvania;;PA;Butler;42019
Valencia;16059;Pennsylvania;;PA;Butler;42019
West Sunbury;16061;Pennsylvania;;PA;Butler;42019
Zelienople;16063;Pennsylvania;;PA;Butler;42019
Cranberry Twp;16066;Pennsylvania;;PA;Butler;42019
Northern Cambria;15714;Pennsylvania;;PA;Cambria;42021
Carrolltown;15722;Pennsylvania;;PA;Cambria;42021
Elmora;15737;Pennsylvania;;PA;Cambria;42021
Emeigh;15738;Pennsylvania;;PA;Cambria;42021
Marsteller;15760;Pennsylvania;;PA;Cambria;42021
Nicktown;15762;Pennsylvania;;PA;Cambria;42021
Saint Benedict;15773;Pennsylvania;;PA;Cambria;42021
Spangler;15775;Pennsylvania;;PA;Cambria;42021
Johnstown;15901;Pennsylvania;;PA;Cambria;42021
Johnstown;15902;Pennsylvania;;PA;Cambria;42021
Johnstown;15904;Pennsylvania;;PA;Cambria;42021
Johnstown;15905;Pennsylvania;;PA;Cambria;42021
Johnstown;15906;Pennsylvania;;PA;Cambria;42021
Johnstown;15907;Pennsylvania;;PA;Cambria;42021
Johnstown;15909;Pennsylvania;;PA;Cambria;42021
Johnstown;15915;Pennsylvania;;PA;Cambria;42021
Beaverdale;15921;Pennsylvania;;PA;Cambria;42021
Belsano;15922;Pennsylvania;;PA;Cambria;42021
Cassandra;15925;Pennsylvania;;PA;Cambria;42021
Colver;15927;Pennsylvania;;PA;Cambria;42021
Dunlo;15930;Pennsylvania;;PA;Cambria;42021
Ebensburg;15931;Pennsylvania;;PA;Cambria;42021
Elton;15934;Pennsylvania;;PA;Cambria;42021
Lilly;15938;Pennsylvania;;PA;Cambria;42021
Loretto;15940;Pennsylvania;;PA;Cambria;42021
Mineral Point;15942;Pennsylvania;;PA;Cambria;42021
Nanty Glo;15943;Pennsylvania;;PA;Cambria;42021
Parkhill;15945;Pennsylvania;;PA;Cambria;42021
Portage;15946;Pennsylvania;;PA;Cambria;42021
Revloc;15948;Pennsylvania;;PA;Cambria;42021
Saint Michael;15951;Pennsylvania;;PA;Cambria;42021
Salix;15952;Pennsylvania;;PA;Cambria;42021
Sidman;15955;Pennsylvania;;PA;Cambria;42021
South Fork;15956;Pennsylvania;;PA;Cambria;42021
Summerhill;15958;Pennsylvania;;PA;Cambria;42021
Twin Rocks;15960;Pennsylvania;;PA;Cambria;42021
Wilmore;15962;Pennsylvania;;PA;Cambria;42021
Ashville;16613;Pennsylvania;;PA;Cambria;42021
Blandburg;16619;Pennsylvania;;PA;Cambria;42021
Chest Springs;16624;Pennsylvania;;PA;Cambria;42021
Coupon;16629;Pennsylvania;;PA;Cambria;42021
Cresson;16630;Pennsylvania;;PA;Cambria;42021
Dysart;16636;Pennsylvania;;PA;Cambria;42021
Fallentimber;16639;Pennsylvania;;PA;Cambria;42021
